,"(-2.094278, 57.15736)","(-3.2429, 55.79216)","(-1.829999, 52.437165)","(-5.928833, 54.59965)","(0.184806, 51.46603)","(-1.875024, 52.47609)","(-3.007175, 53.80489)","(-1.918235, 52.481346)","(-1.826744, 50.73957)","(-4.041924, 51.074793)","(-2.584482, 51.462839)","(-0.175269, 51.54421)","(-3.17625, 51.48178)","(-2.945307, 54.894834)","(0.54797, 51.374264)","(-1.438228, 51.149617)","(-1.780888, 50.735454)","(-1.454946, 53.244131)","(-2.678731, 51.638094)","(-1.456944, 53.231722)","(-0.125889, 51.52229)","(-1.560228, 52.411563)","(-7.331179, 55.002818)","(-1.358547, 54.516667)","(0.271611, 50.805778)","(-2.334139, 53.48481)","(-3.182186, 55.945589)","(-4.238214, 55.860936)","(-4.734421, 55.944079)","(-4.243631, 55.865782)","(-3.704399, 56.010319)","(0.439548, 51.518167)","(-0.131931, 51.49467)","(-0.441614, 51.48879)","(-0.341222, 53.74878)","(-4.241451, 57.481308)","(-0.213492, 51.52105)","(-1.533119, 52.28881)","(-1.542911, 52.294884)","(-1.127311, 52.619823)","(-1.576361, 53.819972)","(-1.546472, 53.80378)","(-7.900328, 54.43951)","(0.070766, 51.45258)","(-2.844333, 53.34633)","(-2.237881, 53.48152)","(-1.220874, 54.569297)","(-0.154611, 51.52253)","(-1.610528, 54.97825)","(1.301976, 52.614193)","(-1.146447, 52.95473)","(-2.977281, 51.601203)","(-0.916605, 52.272257)","(-1.260278, 51.744806)","(-4.691462, 51.781784)","(-4.142361, 50.37167)","(-1.068583, 50.82881)","(-2.680353, 53.76559)","(-3.770822, 51.58395)","(-0.944067, 51.45309)","(0.634889, 51.45617)","(-4.227678, 50.411463)","(-0.300306, 52.132417)","(0.678408, 51.544206)","(-1.455815, 53.40495)","(-1.478096, 53.378622)","(-1.3159, 54.565819)","(-1.395778, 50.90814)","(-2.175133, 53.02821)","(-1.406878, 54.88361)","(-3.947374, 51.632696)","(-0.345606, 51.425286)","(-3.022722, 53.37287)","(-2.615358, 53.38928)","(-2.638139, 53.54914)","(-3.002778, 53.04222)","(-0.379916, 50.832947)","(-1.086514, 53.967513)","(-1.075861, 53.951889)"
2019-01-19T12:00:00Z,20,10,12,22,12,13,0,19,10,2,9,18,5,19,12,7,8,0,10,0,14,16,23,29,12,17,14,21,28,27,31,9,12,11,12,10,13,0,0,17,30,28,6,18,0,19,18,16,22,10,15,8,14,14,1,18,15,14,8,8,13,8,10,10,0,0,24,10,13,20,9,12,0,13,19,0,0,13,18
2019-01-19T13:00:00Z,22,8,12,21,13,14,0,17,8,2,7,15,8,17,11,7,8,0,8,0,14,18,23,25,12,14,13,16,29,18,27,10,13,11,10,14,13,0,0,16,27,26,5,7,0,17,18,18,25,10,17,8,15,14,2,11,14,16,22,8,14,6,12,11,0,0,24,10,15,27,11,14,0,14,16,0,0,13,12
2019-01-19T14:00:00Z,27,9,12,18,14,17,0,18,10,1,7,18,7,25,11,8,14,0,8,0,16,17,18,21,11,14,12,16,28,18,28,10,15,14,8,14,14,0,0,14,24,24,4,19,0,17,22,19,26,11,13,5,16,11,2,10,13,13,11,6,14,5,13,11,0,0,25,10,16,28,11,15,0,14,17,0,0,10,11
2019-01-19T15:00:00Z,30,9,21,18,13,17,0,17,7,1,8,16,10,27,11,7,9,0,10,0,16,16,8,24,9,18,14,18,26,19,24,10,14,14,8,11,15,0,0,12,21,21,6,11,0,18,22,20,29,8,12,7,14,15,2,6,13,16,15,8,15,6,14,12,0,0,26,11,17,28,10,14,0,12,15,0,0,12,13
2019-01-19T16:00:00Z,26,9,18,18,15,18,0,22,9,6,7,20,13,27,16,6,12,0,7,0,18,18,25,17,11,18,13,21,14,22,18,9,19,13,10,38,16,0,0,12,21,19,2,20,0,19,20,21,31,10,13,7,21,16,2,7,17,22,21,11,13,17,16,11,0,0,22,13,18,35,12,15,0,18,19,0,0,10,11
2019-01-19T17:00:00Z,24,8,18,16,14,18,0,22,11,9,10,18,9,30,36,9,11,0,9,0,18,20,34,28,11,20,14,19,9,21,23,13,19,21,10,50,18,0,0,13,19,16,8,10,0,21,22,20,33,16,12,7,21,17,2,14,18,25,19,16,12,23,18,14,0,0,22,14,20,33,11,20,0,20,24,0,0,9,12
2019-01-19T18:00:00Z,36,7,20,23,12,20,0,25,12,12,10,20,8,30,39,11,15,0,11,0,17,21,37,22,11,20,13,15,11,17,18,14,11,19,15,50,17,0,0,14,20,17,3,17,0,22,18,21,32,16,14,11,19,21,3,31,18,30,20,16,18,20,19,14,0,0,22,17,21,33,18,24,0,22,22,0,0,10,12
2019-01-19T19:00:00Z,34,6,25,24,17,24,0,25,12,14,13,14,10,22,48,12,14,0,13,0,10,23,38,21,11,19,14,15,13,17,23,16,12,15,14,39,12,0,0,15,19,18,2,9,0,24,13,18,33,16,15,16,24,24,2,24,17,30,17,14,18,18,19,17,0,0,24,17,20,30,18,15,0,25,24,0,0,12,13
2019-01-19T20:00:00Z,19,6,24,22,19,25,0,27,14,26,14,16,16,24,33,11,16,0,18,0,14,24,38,21,13,19,16,16,13,17,25,19,18,10,14,36,12,0,0,17,20,18,3,11,0,22,19,19,32,21,18,16,18,24,3,27,20,30,17,17,17,11,17,17,0,0,20,15,18,20,16,13,0,32,22,0,0,17,14
2019-01-19T21:00:00Z,28,4,22,23,19,24,0,29,14,21,13,19,15,27,39,12,15,0,21,0,21,25,34,24,12,16,16,15,16,15,12,18,19,13,15,44,16,0,0,19,20,19,5,18,0,21,15,22,30,23,20,18,22,22,4,15,22,26,16,12,17,11,20,19,0,0,19,16,17,22,14,15,0,31,25,0,0,22,14
2019-01-19T22:00:00Z,27,3,25,21,22,26,0,29,17,16,14,22,18,32,27,12,15,0,21,0,21,27,72,19,12,17,17,15,17,16,15,19,24,16,16,38,18,0,0,17,22,22,4,26,0,18,18,24,33,25,22,18,20,22,5,12,22,27,18,8,18,14,20,18,0,0,15,17,20,26,15,15,0,22,23,0,0,20,16
2019-01-19T23:00:00Z,17,4,24,17,28,26,0,31,15,17,15,23,17,24,25,14,19,0,14,0,23,28,55,19,13,18,13,15,18,16,11,20,24,17,17,14,19,0,0,18,25,21,5,25,0,19,16,25,32,24,23,17,18,19,6,11,20,28,16,8,19,12,19,18,0,0,14,20,20,25,20,16,0,23,22,0,0,19,14
2019-01-20T00:00:00Z,12,4,25,16,28,25,0,29,16,12,16,23,16,25,30,14,21,0,17,0,24,24,29,20,12,19,12,15,18,16,13,23,23,19,19,11,19,0,0,18,26,22,6,23,0,20,20,26,30,26,24,16,16,16,5,12,18,29,13,13,19,14,22,20,0,0,21,20,17,21,15,21,0,24,23,0,0,17,14
2019-01-20T01:00:00Z,10,5,23,17,22,26,0,30,17,17,14,22,16,24,33,11,20,0,13,0,24,25,22,20,11,18,14,15,18,15,18,22,23,19,19,9,19,0,0,19,24,23,2,24,0,22,24,24,29,25,25,15,23,18,6,13,18,28,13,13,20,9,23,22,0,0,23,14,23,22,22,22,0,28,20,0,0,16,18
2019-01-20T02:00:00Z,11,7,24,17,23,26,0,31,17,13,12,22,15,22,20,11,18,0,14,0,23,25,24,18,11,19,0,16,18,17,25,21,25,18,19,10,20,0,0,20,26,26,2,20,0,22,20,29,31,27,25,13,24,19,9,10,19,33,14,16,20,13,23,22,0,0,20,17,24,21,16,24,0,27,24,0,0,19,18
2019-01-20T03:00:00Z,12,9,24,17,23,25,0,28,16,13,15,24,15,27,19,11,15,0,17,0,25,27,25,22,12,20,5,16,19,16,19,22,24,18,21,4,21,0,0,20,28,27,2,25,0,22,19,27,32,25,25,12,21,18,11,9,16,30,13,17,17,11,23,24,0,0,18,15,27,24,14,24,0,25,21,0,0,18,16
2019-01-20T04:00:00Z,7,9,25,17,23,25,0,29,17,11,15,23,12,27,18,11,20,0,17,0,24,26,23,21,14,23,12,16,16,17,18,23,23,21,21,5,21,0,0,20,31,32,1,21,0,22,17,25,30,23,23,15,23,18,12,11,18,28,17,20,20,13,25,21,0,0,23,13,28,26,16,22,0,27,22,0,0,19,19
2019-01-20T05:00:00Z,6,7,28,20,24,26,0,28,17,12,14,21,13,28,26,13,18,0,18,0,26,25,23,23,16,21,16,16,9,16,19,24,20,23,24,4,18,0,0,22,29,32,1,25,0,23,18,23,33,24,22,15,25,18,12,10,18,30,16,23,23,10,27,22,0,0,24,14,29,27,14,21,0,28,22,0,0,21,17
2019-01-20T06:00:00Z,7,6,28,15,28,26,0,30,13,10,14,21,13,32,28,18,10,0,17,0,26,26,10,17,13,22,21,16,10,15,16,23,25,22,23,4,20,0,0,20,33,36,1,20,0,20,18,25,31,24,22,14,22,21,11,10,19,25,16,21,22,12,28,20,0,0,22,15,30,32,17,18,0,29,24,0,0,20,16
2019-01-20T07:00:00Z,5,6,25,19,27,26,0,33,17,8,16,24,17,32,31,19,13,0,18,0,25,27,4,26,13,24,22,17,11,17,14,21,22,20,27,4,21,0,0,20,37,40,2,20,0,26,24,27,30,23,22,16,25,23,11,9,21,25,20,21,22,10,27,22,0,0,31,20,30,35,13,19,0,30,23,0,0,20,21
2019-01-20T08:00:00Z,2,6,26,20,26,23,0,32,14,9,18,25,16,28,31,20,16,0,17,0,25,27,5,33,14,24,22,17,11,16,19,20,27,21,29,4,22,0,0,22,36,41,5,26,0,25,32,26,34,24,22,16,27,23,13,12,19,24,22,19,20,16,32,21,0,0,34,20,30,36,22,23,0,29,27,0,0,23,24
2019-01-20T09:00:00Z,3,8,26,23,28,24,0,28,18,9,22,26,17,27,32,17,21,0,22,0,26,27,8,34,16,29,22,14,12,14,18,21,26,22,32,6,22,0,0,24,36,45,5,23,0,28,35,26,31,23,26,19,25,25,5,11,18,24,24,24,19,13,39,24,0,0,38,21,34,33,27,27,0,33,29,0,0,24,22
2019-01-20T10:00:00Z,5,7,22,13,25,24,0,27,20,9,20,25,19,33,28,12,27,0,24,0,25,26,10,36,20,27,19,18,16,16,19,23,27,22,25,9,21,0,0,29,42,39,5,18,0,28,35,25,28,23,25,21,26,31,4,13,15,28,25,22,22,19,35,25,0,0,35,17,37,31,27,28,0,41,33,0,0,26,26
2019-01-20T11:00:00Z,4,7,23,7,26,23,0,29,22,11,21,22,19,30,32,15,17,0,32,0,26,27,8,31,20,24,14,21,17,19,16,24,24,21,27,5,18,0,0,33,45,44,4,20,0,27,30,25,19,29,25,22,20,34,6,14,16,28,25,17,23,10,36,23,0,0,33,15,37,17,30,26,0,35,26,0,20,27,27
2019-01-20T12:00:00Z,1,8,24,6,23,23,0,28,12,11,24,24,20,25,24,17,17,0,25,0,21,29,9,33,18,29,17,20,6,20,20,22,22,19,24,4,14,0,0,30,33,41,4,23,0,28,28,24,19,29,26,24,15,31,9,15,14,29,25,17,21,11,37,24,0,0,30,13,40,27,30,24,0,28,19,0,12,29,34
2019-01-20T13:00:00Z,4,9,26,6,18,23,0,25,12,16,26,21,24,19,19,18,10,0,27,0,25,28,9,36,18,20,18,18,3,18,17,20,115,16,24,4,15,0,0,31,30,28,5,24,0,29,24,23,20,21,30,23,16,24,8,12,14,29,21,20,19,12,31,22,0,0,26,16,46,16,15,19,0,25,25,0,18,34,36
2019-01-20T14:00:00Z,2,7,23,6,17,22,0,29,13,14,28,25,24,19,25,20,8,0,30,0,21,27,13,29,20,17,19,12,3,11,13,20,24,14,27,7,16,0,0,29,16,17,5,23,0,22,25,22,15,22,36,22,20,24,6,12,22,35,21,19,19,11,26,22,0,0,28,14,38,19,10,20,0,22,25,0,22,37,36
2019-01-20T15:00:00Z,3,7,28,5,19,32,0,37,13,14,30,22,25,25,24,23,18,0,27,0,20,27,13,28,18,17,19,4,3,3,14,19,20,15,28,5,16,0,0,30,22,19,5,21,0,18,24,23,14,19,42,22,23,25,6,11,23,35,21,20,17,11,25,23,0,0,27,18,31,16,10,20,0,30,28,0,28,41,47
2019-01-20T16:00:00Z,2,7,35,10,20,35,0,39,20,20,31,23,23,25,29,22,21,0,29,0,24,28,27,14,17,24,18,6,4,4,12,23,26,17,33,8,19,0,0,28,25,23,4,21,0,23,18,22,16,26,45,24,29,27,5,14,30,32,22,21,18,15,33,26,0,0,25,25,38,16,5,22,0,38,32,0,27,41,54
2019-01-20T17:00:00Z,6,6,32,10,28,27,0,35,27,20,37,29,23,17,33,28,32,0,30,0,28,34,10,20,22,29,16,7,5,5,9,30,25,20,39,10,22,0,0,29,26,24,4,27,0,29,13,29,16,45,43,28,28,26,4,14,34,37,17,29,26,18,38,32,0,0,18,26,38,18,4,26,0,37,36,0,30,40,55
2019-01-20T18:00:00Z,2,3,30,13,29,30,0,37,36,23,37,34,27,11,36,30,37,0,40,0,35,36,10,21,30,32,18,9,5,8,13,34,30,23,38,16,26,0,0,36,38,29,9,25,0,35,26,35,13,60,46,25,27,31,4,15,35,42,13,34,30,15,35,36,0,0,16,33,35,20,6,34,0,42,44,0,35,35,55
2019-01-20T19:00:00Z,9,9,36,11,33,33,0,42,31,20,41,38,30,16,44,27,41,0,31,0,40,37,8,17,39,34,20,8,5,7,7,32,33,25,45,7,31,0,0,42,30,28,5,25,0,37,15,40,8,80,43,25,28,33,5,17,39,42,11,32,30,14,41,41,0,0,20,32,40,14,8,39,0,31,45,0,33,30,27
2019-01-20T20:00:00Z,5,10,36,12,32,36,0,34,36,20,44,36,38,31,43,26,50,0,34,0,37,36,9,14,46,36,13,9,5,8,4,31,33,31,40,6,35,0,0,42,28,28,3,26,0,40,17,41,8,111,31,30,36,32,5,23,41,40,10,38,36,16,44,45,0,0,12,32,40,16,12,47,0,35,44,0,28,36,32
2019-01-20T21:00:00Z,6,9,38,15,33,36,0,43,36,18,50,34,31,34,40,25,46,0,30,0,39,34,15,15,40,33,11,10,6,9,4,33,34,37,29,9,37,0,0,41,30,30,3,32,0,41,12,41,13,98,30,28,38,31,2,23,40,39,7,38,38,15,50,44,0,0,14,29,24,10,12,48,0,33,41,0,35,48,32
2019-01-20T22:00:00Z,2,5,38,22,34,36,0,40,35,21,43,30,22,26,38,23,40,0,33,0,38,35,19,10,34,38,6,9,5,8,5,32,33,35,24,7,34,0,0,41,27,30,3,32,0,38,15,41,12,70,24,27,36,32,2,22,43,40,9,33,36,19,46,40,0,0,17,29,33,16,20,48,0,33,38,0,30,36,34
2019-01-20T23:00:00Z,4,5,35,29,34,32,0,41,34,18,46,32,21,22,40,20,39,0,26,0,35,33,18,12,34,36,8,9,4,9,9,30,33,35,21,5,35,0,0,35,18,20,3,29,0,34,16,39,10,69,20,22,33,35,2,21,42,36,8,39,34,17,42,36,0,0,16,28,37,10,14,43,0,32,39,0,33,30,21
2019-01-21T00:00:00Z,5,5,32,26,36,30,0,37,36,17,47,32,14,21,40,21,40,0,32,0,38,35,13,13,32,29,8,9,4,9,8,29,40,37,16,4,35,0,0,32,17,16,3,34,0,29,16,39,10,54,23,21,27,30,2,18,42,30,11,35,37,15,43,33,0,0,12,29,41,11,18,41,0,35,36,0,37,22,21
2019-01-21T01:00:00Z,0,5,31,24,37,28,0,35,37,18,41,29,16,14,46,20,34,0,24,0,37,34,10,15,31,26,6,9,4,9,6,30,44,39,11,4,32,0,0,27,14,13,3,36,0,27,13,37,11,46,20,19,28,31,2,20,41,31,9,34,37,12,41,32,0,0,10,33,37,12,19,38,0,41,32,0,36,15,16
2019-01-21T02:00:00Z,4,5,26,18,36,27,0,32,33,15,38,30,13,26,38,23,35,0,27,0,36,32,7,11,31,27,4,7,4,8,9,31,45,40,8,4,34,0,0,27,9,11,3,37,0,27,13,37,9,44,22,17,28,30,3,16,40,30,8,32,36,15,43,30,0,0,13,24,34,11,14,42,0,38,28,0,34,15,14
2019-01-21T03:00:00Z,3,4,26,14,37,27,0,35,31,15,36,30,12,20,36,25,32,0,27,0,32,32,8,10,32,25,3,6,4,7,9,30,46,39,7,3,33,0,0,28,8,9,3,37,0,28,12,38,9,42,23,17,28,26,3,17,40,32,6,28,34,15,41,32,0,0,11,31,25,8,13,42,0,33,24,0,35,14,10
2019-01-21T04:00:00Z,1,3,30,12,38,27,0,32,31,15,34,34,10,20,32,27,32,0,28,0,33,29,9,10,33,25,4,6,4,6,10,38,50,37,10,3,33,0,0,27,7,7,2,43,0,25,12,35,6,39,18,19,25,30,3,17,42,24,6,27,33,18,40,30,0,0,11,31,24,8,11,44,0,27,27,0,36,13,10
2019-01-21T05:00:00Z,4,3,27,12,37,29,0,29,31,12,31,36,12,20,27,27,32,0,25,0,34,28,6,8,28,23,6,5,5,5,11,41,44,37,11,3,35,0,0,27,8,9,3,40,0,23,8,37,10,38,22,18,26,32,3,18,42,22,7,27,34,16,38,29,0,0,13,35,25,6,16,44,0,26,14,0,30,10,12
2019-01-21T06:00:00Z,3,4,27,13,39,28,0,27,31,13,32,40,15,21,34,26,32,0,27,0,36,30,5,11,31,16,5,6,5,5,10,40,49,36,15,3,36,0,0,30,8,10,4,45,0,16,10,43,6,42,24,16,25,37,3,20,40,20,9,28,36,17,34,34,0,0,11,34,22,5,15,42,0,28,17,0,42,13,13
2019-01-21T07:00:00Z,0,3,23,12,40,22,0,24,34,16,36,46,18,15,35,25,37,0,32,0,41,32,7,11,32,15,6,7,6,6,7,44,46,36,25,4,37,0,0,33,10,12,4,43,0,17,9,51,14,41,26,17,27,33,5,16,46,22,11,26,35,15,36,38,0,0,14,38,23,7,22,40,0,25,19,0,44,14,17
2019-01-21T08:00:00Z,3,3,30,9,39,30,0,26,34,12,36,48,23,15,42,24,38,0,34,0,42,33,6,15,33,24,3,8,6,7,6,50,47,38,26,3,39,0,0,42,15,20,3,42,0,29,11,52,18,42,28,17,29,34,3,23,56,19,10,32,37,16,32,39,0,0,13,43,19,7,17,41,0,32,21,0,37,11,11
2019-01-21T09:00:00Z,4,3,26,11,40,25,0,25,30,11,34,57,36,11,39,22,38,0,40,0,45,32,8,10,38,25,4,9,5,9,8,46,48,39,24,4,44,0,0,53,24,26,4,45,0,27,14,53,21,41,34,25,30,34,3,24,53,18,11,33,37,13,33,40,0,0,10,43,17,7,20,42,0,33,42,0,38,16,14
2019-01-21T10:00:00Z,3,3,32,12,42,20,0,22,18,11,25,52,24,10,41,19,32,0,30,0,44,34,8,9,36,26,4,7,4,7,6,53,46,39,30,7,41,0,0,37,26,22,3,41,0,26,9,58,24,37,30,29,24,34,3,26,47,24,15,34,29,13,33,44,0,0,9,51,16,7,19,49,0,25,42,0,36,14,13
2019-01-21T11:00:00Z,6,3,25,11,49,22,0,27,11,8,18,57,24,11,39,17,13,0,27,0,0,35,8,7,27,16,6,6,4,5,2,51,46,47,22,5,41,0,28,28,21,25,3,53,0,17,3,59,22,27,28,26,16,34,3,17,48,38,14,26,33,18,29,48,0,0,7,45,18,6,19,53,0,10,30,0,24,18,18
2019-01-21T12:00:00Z,10,2,22,10,49,23,0,24,8,6,13,50,18,10,33,17,9,0,19,0,0,30,9,8,20,5,6,6,4,5,1,49,42,46,25,5,39,0,30,27,14,18,3,57,0,10,12,53,21,21,29,19,11,25,4,16,48,32,12,25,38,14,28,40,0,12,10,29,12,9,7,58,0,5,18,0,24,17,17
2019-01-21T13:00:00Z,10,4,18,10,36,20,0,25,10,8,16,39,16,9,36,14,6,0,29,0,0,22,10,15,15,6,6,6,4,4,1,44,21,27,26,4,29,0,18,22,9,12,3,33,3,9,16,44,16,27,27,17,18,28,2,11,35,18,15,19,33,9,26,33,0,14,14,21,16,10,6,39,0,6,9,0,22,16,16
2019-01-21T14:00:00Z,7,4,10,8,23,17,0,17,12,7,17,25,16,10,38,10,6,2,21,11,0,20,12,17,13,6,6,6,6,5,3,34,12,22,25,3,20,0,13,22,10,9,2,20,5,10,17,31,20,35,21,17,17,11,2,7,32,11,16,0,27,5,18,32,0,13,16,15,15,12,6,12,0,5,19,0,29,0,11
2019-01-21T15:00:00Z,4,4,14,9,0,14,0,16,8,6,15,17,14,11,44,11,7,15,17,15,0,10,11,17,12,7,4,5,7,4,3,28,18,8,23,2,9,0,12,19,10,11,3,12,10,12,17,27,17,35,16,15,15,10,2,3,21,8,15,0,32,4,17,30,21,13,17,18,15,11,6,19,0,3,7,0,27,0,9
2019-01-21T16:00:00Z,3,3,11,8,38,14,0,13,8,6,15,19,15,9,34,11,6,20,14,20,0,13,7,11,13,10,5,4,4,3,3,36,16,10,21,4,16,0,15,21,13,15,2,37,10,15,11,26,29,45,15,17,15,14,2,7,23,8,16,4,33,3,20,33,21,20,8,25,22,17,7,16,0,6,11,0,21,0,10
2019-01-21T17:00:00Z,6,3,13,6,37,15,0,15,11,5,15,20,17,9,35,10,5,20,15,24,0,17,14,11,14,14,3,3,3,3,4,36,22,19,20,2,18,0,17,17,16,17,4,40,7,19,9,28,19,37,17,15,14,15,2,7,26,9,8,4,32,2,22,35,22,22,13,27,18,19,9,21,0,15,14,0,21,0,12
2019-01-21T18:00:00Z,8,1,14,9,33,17,0,20,9,6,14,28,13,8,33,13,4,17,13,19,0,16,13,10,10,20,3,2,3,2,3,35,31,26,17,1,22,0,15,16,16,17,6,37,16,19,9,33,16,30,13,12,16,18,2,5,25,13,11,7,30,2,20,34,21,20,10,20,17,12,6,29,0,15,14,0,22,0,16
2019-01-21T19:00:00Z,7,1,15,6,30,16,0,18,6,6,11,28,6,6,27,19,7,16,10,19,0,17,21,18,14,15,2,1,2,1,3,29,27,32,14,1,24,0,17,16,24,23,4,35,14,19,14,35,13,32,16,7,17,21,2,5,19,17,20,8,24,4,22,28,17,18,12,14,20,12,5,30,0,9,15,0,21,0,16
2019-01-21T20:00:00Z,9,0,16,8,27,15,0,17,4,6,7,26,5,7,26,10,7,19,7,19,0,18,19,19,11,14,2,2,2,2,3,28,26,18,19,1,21,0,15,16,22,24,8,13,9,16,19,34,14,36,16,0,18,18,2,6,18,16,30,11,24,3,20,24,22,22,19,13,18,19,6,23,0,10,10,0,12,0,16
2019-01-21T21:00:00Z,8,0,8,7,22,12,0,14,6,5,4,20,4,6,26,8,7,15,6,20,0,14,14,20,8,14,0,2,3,1,2,19,22,13,15,3,16,0,14,17,20,22,6,10,11,15,23,26,20,36,15,0,18,15,2,2,18,14,20,9,17,3,28,21,23,21,20,9,15,21,5,20,0,15,12,0,17,0,21
2019-01-21T22:00:00Z,9,0,10,8,19,9,0,12,6,5,4,20,4,4,20,5,5,22,6,18,0,10,11,15,14,12,1,3,4,2,1,16,19,14,17,2,14,0,9,14,18,21,3,19,5,16,14,25,24,35,15,0,8,15,3,0,17,8,4,8,16,3,25,17,26,18,18,4,10,23,6,17,0,8,9,0,12,0,20
2019-01-21T23:00:00Z,7,1,3,8,17,5,0,8,6,3,2,18,2,4,21,3,5,10,6,10,0,3,17,17,17,3,3,3,3,3,1,15,14,15,18,2,16,0,2,10,13,16,2,14,-1,4,13,24,22,28,9,0,10,10,4,6,15,2,5,5,16,5,22,13,18,12,13,7,6,18,6,19,0,3,4,0,11,0,17
2019-01-22T00:00:00Z,3,2,4,7,16,2,0,4,5,6,3,15,3,4,20,1,6,8,4,7,0,2,11,17,18,2,3,4,2,3,1,16,14,12,18,1,14,0,2,8,6,10,1,24,2,3,8,17,16,20,5,4,8,6,3,2,12,0,6,2,18,5,16,17,9,8,12,7,-3,17,7,15,0,1,4,0,12,0,13
2019-01-22T01:00:00Z,2,1,1,9,15,1,0,3,4,5,5,10,8,3,21,1,8,0,2,2,0,1,4,3,14,3,2,3,2,3,1,19,9,7,16,2,10,0,1,4,5,4,1,20,5,2,6,15,9,17,2,5,8,7,3,3,9,1,6,0,22,5,13,18,6,4,6,1,-1,18,8,9,0,1,2,0,14,0,9
2019-01-22T02:00:00Z,3,2,3,7,10,2,0,5,6,3,5,2,8,2,22,3,8,7,4,7,0,0,3,2,13,4,4,2,2,2,2,15,6,1,11,2,4,0,4,1,2,3,2,2,6,4,-2,7,4,17,-1,6,5,7,2,7,9,4,7,-3,24,6,9,20,9,8,0,3,0,4,6,4,0,1,2,0,9,0,3
2019-01-22T03:00:00Z,3,2,1,6,5,3,0,7,6,0,6,0,8,2,11,4,5,6,5,4,0,3,4,3,9,6,3,2,2,2,2,7,5,1,2,2,1,0,3,4,2,3,1,6,3,5,1,4,2,16,2,5,3,4,2,5,8,3,7,-2,14,4,4,16,11,9,-2,4,0,4,7,0,0,2,2,0,5,0,-3
2019-01-22T04:00:00Z,3,2,3,7,3,4,0,5,5,0,6,0,6,1,6,5,6,6,3,7,0,2,3,3,3,4,4,2,3,2,0,0,3,2,4,1,2,0,2,2,1,3,1,0,1,3,1,6,3,19,1,5,6,2,2,3,7,3,5,3,2,3,3,3,8,7,1,6,2,1,6,2,0,0,6,0,2,0,-3
2019-01-22T05:00:00Z,4,1,4,6,2,4,0,3,5,-1,6,2,9,0,6,5,7,9,3,7,0,3,3,3,2,4,0,3,3,3,0,2,4,3,3,2,3,0,2,3,2,3,1,-1,1,4,3,6,4,16,3,5,6,4,1,2,8,10,5,0,1,6,5,4,6,6,2,5,1,4,6,4,0,0,0,0,3,0,-1
2019-01-22T06:00:00Z,2,2,1,7,4,4,0,5,6,0,8,4,7,4,7,5,11,4,6,7,0,4,4,3,4,3,3,5,6,5,0,2,5,4,4,2,4,0,3,4,5,5,0,4,0,3,3,11,5,8,5,5,6,2,1,6,9,1,4,-1,3,4,5,1,12,6,3,5,4,4,7,2,0,1,3,0,8,0,0
2019-01-22T07:00:00Z,4,3,7,6,5,4,0,5,7,2,8,6,10,5,6,5,13,0,6,6,0,3,4,6,4,3,3,4,16,4,2,5,6,6,6,3,5,0,4,6,6,8,2,2,0,6,2,12,4,4,5,4,7,4,2,3,10,3,6,4,3,5,6,4,9,5,3,9,4,4,6,4,0,-1,3,0,10,0,4
2019-01-22T08:00:00Z,4,3,2,5,5,6,0,5,9,5,8,7,10,6,13,4,8,0,8,8,0,2,3,6,5,4,5,4,7,3,3,6,9,5,8,5,5,0,4,6,6,8,3,9,5,6,0,14,4,5,6,4,8,5,2,4,12,5,6,3,4,6,4,6,9,7,5,9,2,2,16,4,0,6,4,0,7,0,4
2019-01-22T09:00:00Z,4,2,10,6,8,6,0,6,7,4,7,7,10,5,8,4,8,0,8,1,0,5,5,5,4,4,6,5,2,3,6,5,10,5,7,4,6,0,5,8,5,5,3,2,3,5,2,16,7,6,6,5,8,2,1,7,10,5,9,2,4,5,6,8,5,4,5,5,8,2,22,4,0,4,6,0,9,0,5
2019-01-22T10:00:00Z,4,3,0,7,0,7,0,7,6,2,7,8,8,6,6,4,8,3,7,3,0,6,10,3,5,6,6,3,3,3,6,6,10,6,6,4,6,0,3,8,4,5,6,4,3,7,4,21,4,5,8,5,6,4,2,9,10,6,6,18,6,0,8,9,7,3,2,8,6,2,5,8,0,1,10,0,10,0,5
2019-01-22T11:00:00Z,5,1,1,5,0,5,0,5,6,1,9,8,10,6,7,3,5,5,18,6,0,6,6,2,4,6,6,3,2,2,2,6,8,6,5,5,6,0,5,10,4,9,1,8,3,7,3,18,7,5,8,6,5,3,1,4,12,7,7,0,6,0,8,6,7,5,2,7,5,4,6,14,0,1,5,0,0,0,9
2019-01-22T12:00:00Z,6,1,3,5,0,7,0,7,6,0,7,5,11,7,7,3,2,8,18,5,0,5,10,3,5,5,4,4,2,2,0,8,8,5,6,7,5,0,4,9,8,6,6,8,3,7,5,0,7,10,12,5,3,6,1,8,10,3,4,1,6,0,7,10,11,8,4,12,9,5,5,6,0,4,7,0,0,0,0
2019-01-22T13:00:00Z,5,1,4,8,0,5,0,7,4,1,4,7,8,5,10,3,3,7,5,6,0,5,8,4,5,7,4,4,2,2,3,9,14,4,9,3,5,0,3,8,9,9,2,6,4,9,1,0,8,7,12,4,3,7,2,4,9,3,4,6,7,0,8,7,15,8,1,7,9,6,4,8,0,5,7,0,9,0,0
